id,root,name,layer,parent,children
0,constant,constant,0,null,character
1,constant,character,1,constant,escape
2,constant,escape,2,character,unicode
3,constant,unicode,3,escape,16-bit
4,constant,16-bit,4,unicode,yaml
5,constant,yaml,5,16-bit,null
6,constant,constant,0,null,character
7,constant,character,1,constant,escape
8,constant,escape,2,character,unicode
9,constant,unicode,3,escape,32-bit
10,constant,32-bit,4,unicode,yaml
11,constant,yaml,5,32-bit,null
12,constant,constant,0,null,character
13,constant,character,1,constant,escape
14,constant,escape,2,character,unicode
15,constant,unicode,3,escape,8-bit
16,constant,8-bit,4,unicode,yaml
17,constant,yaml,5,8-bit,null
18,constant,constant,0,null,character
19,constant,character,1,constant,escape
20,constant,escape,2,character,yaml
21,constant,yaml,3,escape,null
22,constant,constant,0,null,numeric
23,constant,numeric,1,constant,indentation-indicator
24,constant,indentation-indicator,2,numeric,yaml
25,constant,yaml,3,indentation-indicator,null
26,constant,constant,0,null,numeric
27,constant,numeric,1,constant,yaml-version
28,constant,yaml-version,2,numeric,yaml
29,constant,yaml,3,yaml-version,null
30,entity,entity,0,null,name
31,entity,name,1,entity,tag
32,entity,tag,2,name,yaml
33,entity,yaml,3,tag,null
34,entity,entity,0,null,other
35,entity,other,1,entity,document
36,entity,document,2,other,begin
37,entity,begin,3,document,yaml
38,entity,yaml,4,begin,null
39,entity,entity,0,null,other
40,entity,other,1,entity,document
41,entity,document,2,other,end
42,entity,end,3,document,yaml
43,entity,yaml,4,end,null
44,invalid,invalid,0,null,illegal
45,invalid,illegal,1,invalid,character
46,invalid,character,2,illegal,yaml
47,invalid,yaml,3,character,null
48,invalid,invalid,0,null,illegal
49,invalid,illegal,1,invalid,constant
50,invalid,constant,2,illegal,character
51,invalid,character,3,constant,escape
52,invalid,escape,4,character,unicode
53,invalid,unicode,5,escape,8-bit
54,invalid,8-bit,6,unicode,yaml
55,invalid,yaml,7,8-bit,null
56,invalid,invalid,0,null,illegal
57,invalid,illegal,1,invalid,constant
58,invalid,constant,2,illegal,character
59,invalid,character,3,constant,escape
60,invalid,escape,4,character,yaml
61,invalid,yaml,5,escape,null
62,invalid,invalid,0,null,illegal
63,invalid,illegal,1,invalid,entity
64,invalid,entity,2,illegal,other
65,invalid,other,3,entity,document
66,invalid,document,4,other,end
67,invalid,end,5,document,yaml
68,invalid,yaml,6,end,null
69,invalid,invalid,0,null,illegal
70,invalid,illegal,1,invalid,expected-indentation
71,invalid,expected-indentation,2,illegal,yaml
72,invalid,yaml,3,expected-indentation,null
73,invalid,invalid,0,null,illegal
74,invalid,illegal,1,invalid,multiline-key
75,invalid,multiline-key,2,illegal,yaml
76,invalid,yaml,3,multiline-key,null
77,invalid,invalid,0,null,illegal
78,invalid,illegal,1,invalid,separator
79,invalid,separator,2,illegal,map
80,invalid,map,3,separator,yaml
81,invalid,yaml,4,map,null
82,invalid,invalid,0,null,illegal
83,invalid,illegal,1,invalid,separator
84,invalid,separator,2,illegal,sequence
85,invalid,sequence,3,separator,yaml
86,invalid,yaml,4,sequence,null
87,keyword,keyword,0,null,control
88,keyword,control,1,keyword,flow
89,keyword,flow,2,control,block-scalar
90,keyword,block-scalar,3,flow,folded
91,keyword,folded,4,block-scalar,yaml
92,keyword,yaml,5,folded,null
93,keyword,keyword,0,null,control
94,keyword,control,1,keyword,flow
95,keyword,flow,2,control,block-scalar
96,keyword,block-scalar,3,flow,literal
97,keyword,literal,4,block-scalar,yaml
98,keyword,yaml,5,literal,null
99,keyword,keyword,0,null,other
100,keyword,other,1,keyword,directive
101,keyword,directive,2,other,other
102,keyword,other,3,directive,yaml
103,keyword,yaml,4,other,null
104,keyword,keyword,0,null,other
105,keyword,other,1,keyword,directive
106,keyword,directive,2,other,yaml
107,keyword,yaml,3,directive,yaml
108,keyword,yaml,4,yaml,null
109,meta,meta,0,null,1
110,meta,1,1,meta,0
111,meta,0,2,1,yaml
112,meta,yaml,3,0,null
113,meta,meta,0,null,block
114,meta,block,1,meta,sequence
115,meta,sequence,2,block,yaml
116,meta,yaml,3,sequence,null
117,meta,meta,0,null,directives
118,meta,directives,1,meta,yaml
119,meta,yaml,2,directives,null
120,meta,meta,0,null,document
121,meta,document,1,meta,yaml
122,meta,yaml,2,document,null
123,meta,meta,0,null,flow
124,meta,flow,1,meta,map
125,meta,map,2,flow,explicit
126,meta,explicit,3,map,yaml
127,meta,yaml,4,explicit,null
128,meta,meta,0,null,flow
129,meta,flow,1,meta,map
130,meta,map,2,flow,implicit
131,meta,implicit,3,map,yaml
132,meta,yaml,4,implicit,null
133,meta,meta,0,null,flow
134,meta,flow,1,meta,mapping
135,meta,mapping,2,flow,yaml
136,meta,yaml,3,mapping,null
137,meta,meta,0,null,flow
138,meta,flow,1,meta,pair
139,meta,pair,2,flow,value
140,meta,value,3,pair,yaml
141,meta,yaml,4,value,null
142,meta,meta,0,null,flow
143,meta,flow,1,meta,sequence
144,meta,sequence,2,flow,yaml
145,meta,yaml,3,sequence,null
146,meta,meta,0,null,map
147,meta,map,1,meta,explicit
148,meta,explicit,2,map,yaml
149,meta,yaml,3,explicit,null
150,meta,meta,0,null,map
151,meta,map,1,meta,key
152,meta,key,2,map,yaml
153,meta,yaml,3,key,null
154,meta,meta,0,null,map
155,meta,map,1,meta,value
156,meta,value,2,map,yaml
157,meta,yaml,3,value,null
158,meta,meta,0,null,mapping
159,meta,mapping,1,meta,yaml
160,meta,yaml,2,mapping,null
161,meta,meta,0,null,scalar
162,meta,scalar,1,meta,yaml
163,meta,yaml,2,scalar,null
164,meta,meta,0,null,stream
165,meta,stream,1,meta,yaml
166,meta,yaml,2,stream,null
167,punctuation,punctuation,0,null,definition
168,punctuation,definition,1,punctuation,block
169,punctuation,block,2,definition,sequence
170,punctuation,sequence,3,block,item
171,punctuation,item,4,sequence,yaml
172,punctuation,yaml,5,item,null
173,punctuation,punctuation,0,null,definition
174,punctuation,definition,1,punctuation,directive
175,punctuation,directive,2,definition,begin
176,punctuation,begin,3,directive,yaml
177,punctuation,yaml,4,begin,null
178,punctuation,punctuation,0,null,definition
179,punctuation,definition,1,punctuation,map
180,punctuation,map,2,definition,key
181,punctuation,key,3,map,yaml
182,punctuation,yaml,4,key,null
183,punctuation,punctuation,0,null,definition
184,punctuation,definition,1,punctuation,mapping
185,punctuation,mapping,2,definition,begin
186,punctuation,begin,3,mapping,yaml
187,punctuation,yaml,4,begin,null
188,punctuation,punctuation,0,null,definition
189,punctuation,definition,1,punctuation,mapping
190,punctuation,mapping,2,definition,end
191,punctuation,end,3,mapping,yaml
192,punctuation,yaml,4,end,null
193,punctuation,punctuation,0,null,definition
194,punctuation,definition,1,punctuation,sequence
195,punctuation,sequence,2,definition,begin
196,punctuation,begin,3,sequence,yaml
197,punctuation,yaml,4,begin,null
198,punctuation,punctuation,0,null,definition
199,punctuation,definition,1,punctuation,sequence
200,punctuation,sequence,2,definition,end
201,punctuation,end,3,sequence,yaml
202,punctuation,yaml,4,end,null
203,punctuation,punctuation,0,null,definition
204,punctuation,definition,1,punctuation,string
205,punctuation,string,2,definition,begin
206,punctuation,begin,3,string,yaml
207,punctuation,yaml,4,begin,null
208,punctuation,punctuation,0,null,definition
209,punctuation,definition,1,punctuation,string
210,punctuation,string,2,definition,end
211,punctuation,end,3,string,yaml
212,punctuation,yaml,4,end,null
213,punctuation,punctuation,0,null,definition
214,punctuation,definition,1,punctuation,tag
215,punctuation,tag,2,definition,global
216,punctuation,global,3,tag,yaml
217,punctuation,yaml,4,global,null
218,punctuation,punctuation,0,null,definition
219,punctuation,definition,1,punctuation,tag
220,punctuation,tag,2,definition,non-specific
221,punctuation,non-specific,3,tag,yaml
222,punctuation,yaml,4,non-specific,null
223,punctuation,punctuation,0,null,definition
224,punctuation,definition,1,punctuation,tag
225,punctuation,tag,2,definition,prefix
226,punctuation,prefix,3,tag,yaml
227,punctuation,yaml,4,prefix,null
228,punctuation,punctuation,0,null,definition
229,punctuation,definition,1,punctuation,tag
230,punctuation,tag,2,definition,private
231,punctuation,private,3,tag,yaml
232,punctuation,yaml,4,private,null
233,punctuation,punctuation,0,null,separator
234,punctuation,separator,1,punctuation,map
235,punctuation,map,2,separator,value
236,punctuation,value,3,map,yaml
237,punctuation,yaml,4,value,null
238,punctuation,punctuation,0,null,separator
239,punctuation,separator,1,punctuation,mapping
240,punctuation,mapping,2,separator,yaml
241,punctuation,yaml,3,mapping,null
242,punctuation,punctuation,0,null,separator
243,punctuation,separator,1,punctuation,sequence
244,punctuation,sequence,2,separator,yaml
245,punctuation,yaml,3,sequence,null
246,punctuation,punctuation,0,null,whitespace
247,punctuation,whitespace,1,punctuation,indentation
248,punctuation,indentation,2,whitespace,yaml
249,punctuation,yaml,3,indentation,null
250,punctuation,punctuation,0,null,whitespace
251,punctuation,whitespace,1,punctuation,separator
252,punctuation,separator,2,whitespace,yaml
253,punctuation,yaml,3,separator,null
254,storage,storage,0,null,modifier
255,storage,modifier,1,storage,chomping-indicator
256,storage,chomping-indicator,2,modifier,yaml
257,storage,yaml,3,chomping-indicator,null
258,storage,storage,0,null,type
259,storage,type,1,storage,tag
260,storage,tag,2,type,yaml
261,storage,yaml,3,tag,null
262,string,string,0,null,quoted
263,string,quoted,1,string,double
264,string,double,2,quoted,yaml
265,string,yaml,3,double,null
266,string,string,0,null,unquoted
267,string,unquoted,1,string,block
