id,root,name,layer,parent,children
0,byte-order-mark,byte-order-mark,0,null,yaml
1,byte-order-mark,yaml,1,byte-order-mark,null
2,comment,comment,0,null,line
3,comment,line,1,comment,number-sign
4,comment,number-sign,2,line,yaml
5,comment,yaml,3,number-sign,null
6,constant,constant,0,null,character
7,constant,character,1,constant,escape
8,constant,escape,2,character,single-quote
9,constant,single-quote,3,escape,yaml
10,constant,yaml,4,single-quote,null
11,constant,constant,0,null,character
12,constant,character,1,constant,escape
13,constant,escape,2,character,unicode
14,constant,unicode,3,escape,16-bit
15,constant,16-bit,4,unicode,yaml
16,constant,yaml,5,16-bit,null
17,constant,constant,0,null,character
18,constant,character,1,constant,escape
19,constant,escape,2,character,unicode
20,constant,unicode,3,escape,32-bit
21,constant,32-bit,4,unicode,yaml
22,constant,yaml,5,32-bit,null
23,constant,constant,0,null,character
24,constant,character,1,constant,escape
25,constant,escape,2,character,unicode
26,constant,unicode,3,escape,8-bit
27,constant,8-bit,4,unicode,yaml
28,constant,yaml,5,8-bit,null
29,constant,constant,0,null,character
30,constant,character,1,constant,escape
31,constant,escape,2,character,yaml
32,constant,yaml,3,escape,null
33,constant,constant,0,null,language
34,constant,language,1,constant,boolean
35,constant,boolean,2,language,yaml
36,constant,yaml,3,boolean,null
37,constant,constant,0,null,language
38,constant,language,1,constant,merge
39,constant,merge,2,language,yaml
40,constant,yaml,3,merge,null
41,constant,constant,0,null,language
42,constant,language,1,constant,null
43,constant,null,2,language,yaml
44,constant,yaml,3,null,null
45,constant,constant,0,null,language
46,constant,language,1,constant,value
47,constant,value,2,language,yaml
48,constant,yaml,3,value,null
49,constant,constant,0,null,language
50,constant,language,1,constant,yaml
51,constant,yaml,2,language,yaml
52,constant,yaml,3,yaml,null
53,constant,constant,0,null,numeric
54,constant,numeric,1,constant,float
55,constant,float,2,numeric,Sexagesimal
56,constant,Sexagesimal,3,float,yaml
57,constant,yaml,4,Sexagesimal,null
58,constant,constant,0,null,numeric
59,constant,numeric,1,constant,float
60,constant,float,2,numeric,decimal
61,constant,decimal,3,float,yaml
62,constant,yaml,4,decimal,null
63,constant,constant,0,null,numeric
64,constant,numeric,1,constant,float
65,constant,float,2,numeric,inf
66,constant,inf,3,float,yaml
67,constant,yaml,4,inf,null
68,constant,constant,0,null,numeric
69,constant,numeric,1,constant,float
70,constant,float,2,numeric,nan
71,constant,nan,3,float,yaml
72,constant,yaml,4,nan,null
73,constant,constant,0,null,numeric
74,constant,numeric,1,constant,integer
75,constant,integer,2,numeric,Sexagesimal
76,constant,Sexagesimal,3,integer,yaml
77,constant,yaml,4,Sexagesimal,null
78,constant,constant,0,null,numeric
79,constant,numeric,1,constant,integer
80,constant,integer,2,numeric,binary
81,constant,binary,3,integer,yaml
82,constant,yaml,4,binary,null
83,constant,constant,0,null,numeric
84,constant,numeric,1,constant,integer
85,constant,integer,2,numeric,decimal
86,constant,decimal,3,integer,yaml
87,constant,yaml,4,decimal,null
88,constant,constant,0,null,numeric
89,constant,numeric,1,constant,integer
90,constant,integer,2,numeric,hexadecimal
91,constant,hexadecimal,3,integer,yaml
92,constant,yaml,4,hexadecimal,null
93,constant,constant,0,null,numeric
94,constant,numeric,1,constant,integer
95,constant,integer,2,numeric,octal
96,constant,octal,3,integer,yaml
97,constant,yaml,4,octal,null
98,constant,constant,0,null,numeric
99,constant,numeric,1,constant,timestamp
100,constant,timestamp,2,numeric,yaml
101,constant,yaml,3,timestamp,null
102,constant,constant,0,null,numeric
103,constant,numeric,1,constant,yaml-version
104,constant,yaml-version,2,numeric,yaml
105,constant,yaml,3,yaml-version,null
